,Horodateur,Age,Gender,Origin,Residence,Percentage of lifetime in a city,Image1 ID,Image2 ID,Winner,Person ID
11954,2021/11/26 11:17:53 AM UTC+1,21,Male,GE,Lausanne,0,228,41,228,21147402.0
11955,2021/11/26 11:17:57 AM UTC+1,21,Male,GE,Lausanne,0,40,256,40,21147402.0
11956,2021/11/26 11:17:59 AM UTC+1,17,Female,Europe,Lausanne,0,163,143,163,17163143.0
11957,2021/11/26 11:18:02 AM UTC+1,21,Male,GE,Lausanne,0,393,23,23,21147402.0
11958,2021/11/26 11:18:05 AM UTC+1,17,Female,Europe,Lausanne,0,211,89,89,17163143.0
11959,2021/11/26 11:18:05 AM UTC+1,21,Male,GE,Lausanne,0,310,127,310,21147402.0
11960,2021/11/26 11:18:09 AM UTC+1,21,Male,GE,Lausanne,0,61,229,61,21147402.0
11961,2021/11/26 11:18:11 AM UTC+1,21,Male,GE,Lausanne,0,58,238,58,21147402.0
11962,2021/11/26 11:18:11 AM UTC+1,17,Female,Europe,Lausanne,0,221,275,221,17163143.0
11963,2021/11/26 11:18:13 AM UTC+1,17,Female,Europe,Lausanne,0,124,216,216,17163143.0
11964,2021/11/26 11:18:16 AM UTC+1,21,Male,GE,Lausanne,0,264,80,264,21147402.0
11965,2021/11/26 11:18:18 AM UTC+1,17,Female,Europe,Lausanne,0,435,144,435,17163143.0
11966,2021/11/26 11:18:21 AM UTC+1,21,Male,GE,Lausanne,0,274,251,251,21147402.0
11967,2021/11/26 11:18:22 AM UTC+1,17,Female,Europe,Lausanne,0,115,96,96,17163143.0
11968,2021/11/26 11:18:25 AM UTC+1,17,Female,Europe,Lausanne,0,128,11,128,17163143.0
11969,2021/11/26 11:18:27 AM UTC+1,17,Female,Europe,Lausanne,0,126,46,46,17163143.0
11970,2021/11/26 11:18:30 AM UTC+1,21,Male,GE,Lausanne,0,439,49,49,21147402.0
11971,2021/11/26 11:18:33 AM UTC+1,17,Female,Europe,Lausanne,0,422,193,422,17163143.0
11972,2021/11/26 11:18:35 AM UTC+1,17,Female,Europe,Lausanne,0,282,27,282,17163143.0
11973,2021/11/26 11:18:37 AM UTC+1,21,Male,GE,Lausanne,0,224,32,32,21147402.0
11974,2021/11/26 11:18:38 AM UTC+1,17,Female,Europe,Lausanne,0,206,18,206,17163143.0
11975,2021/11/26 11:18:42 AM UTC+1,17,Female,Europe,Lausanne,0,253,332,332,17163143.0
11976,2021/11/26 11:18:43 AM UTC+1,21,Male,GE,Lausanne,0,169,396,169,21147402.0
11977,2021/11/26 11:18:46 AM UTC+1,17,Female,Europe,Lausanne,0,323,129,323,17163143.0
11978,2021/11/26 11:18:46 AM UTC+1,21,Male,GE,Lausanne,0,207,103,207,21147402.0
11979,2021/11/26 11:18:49 AM UTC+1,17,Female,Europe,Lausanne,0,17,398,17,17163143.0
11980,2021/11/26 11:18:58 AM UTC+1,21,Male,GE,Lausanne,0,455,303,303,21147402.0
11981,2021/11/26 11:18:59 AM UTC+1,17,Female,Europe,Lausanne,0,224,364,224,17163143.0
11982,2021/11/26 11:19:03 AM UTC+1,17,Female,Europe,Lausanne,0,34,371,371,17163143.0
11983,2021/11/26 11:19:05 AM UTC+1,21,Male,GE,Lausanne,0,80,99,80,21147402.0
11984,2021/11/26 11:19:05 AM UTC+1,17,Female,Europe,Lausanne,0,91,187,187,17163143.0
11985,2021/11/26 11:19:07 AM UTC+1,17,Female,Europe,Lausanne,0,391,177,177,17163143.0
11986,2021/11/26 11:19:08 AM UTC+1,21,Male,GE,Lausanne,0,4,111,111,21147402.0
11987,2021/11/26 11:19:10 AM UTC+1,21,Male,GE,Lausanne,0,187,291,187,21147402.0
11988,2021/11/26 11:19:11 AM UTC+1,17,Female,Europe,Lausanne,0,132,79,79,17163143.0
11989,2021/11/26 11:19:13 AM UTC+1,21,Male,GE,Lausanne,0,36,18,36,21147402.0
11990,2021/11/26 11:19:14 AM UTC+1,17,Female,Europe,Lausanne,0,360,192,192,17163143.0
11991,2021/11/26 11:19:15 AM UTC+1,17,Female,Europe,Lausanne,0,328,98,328,17163143.0
11992,2021/11/26 11:19:17 AM UTC+1,17,Female,Europe,Lausanne,0,69,270,270,17163143.0
11993,2021/11/26 11:19:19 AM UTC+1,21,Male,GE,Lausanne,0,269,263,263,21147402.0
11994,2021/11/26 11:19:19 AM UTC+1,17,Female,Europe,Lausanne,0,424,305,305,17163143.0
11995,2021/11/26 11:19:20 AM UTC+1,17,Female,Europe,Lausanne,0,307,267,267,17163143.0
11996,2021/11/26 11:19:23 AM UTC+1,17,Female,Europe,Lausanne,0,315,290,290,17163143.0
11997,2021/11/26 11:19:24 AM UTC+1,21,Male,GE,Lausanne,0,206,395,206,21147402.0
11998,2021/11/26 11:19:27 AM UTC+1,21,Male,GE,Lausanne,0,239,277,277,21147402.0
11999,2021/11/26 11:19:30 AM UTC+1,21,Male,GE,Lausanne,0,142,431,431,21147402.0
12000,2021/11/26 11:19:33 AM UTC+1,21,Male,GE,Lausanne,0,228,317,228,21147402.0
12001,2021/11/26 11:19:35 AM UTC+1,21,Male,GE,Lausanne,0,56,279,56,21147402.0
12002,2021/11/26 11:19:39 AM UTC+1,21,Male,GE,Lausanne,0,195,223,195,21147402.0
12003,2021/11/26 11:19:44 AM UTC+1,21,Male,GE,Lausanne,0,321,19,321,21147402.0
12004,2021/11/26 11:19:47 AM UTC+1,21,Male,GE,Lausanne,0,405,109,109,21147402.0
12005,2021/11/26 11:19:56 AM UTC+1,21,Male,GE,Lausanne,0,101,410,101,21147402.0
12006,2021/11/26 11:20:05 AM UTC+1,21,Male,GE,Lausanne,0,367,396,367,21147402.0
12007,2021/11/26 11:20:09 AM UTC+1,21,Male,GE,Lausanne,0,264,5,264,21147402.0
12008,2021/11/26 11:20:11 AM UTC+1,21,Male,GE,Lausanne,0,271,411,411,21147402.0
12009,2021/11/26 11:20:13 AM UTC+1,21,Male,GE,Lausanne,0,247,319,319,21147402.0
12010,2021/11/26 11:20:16 AM UTC+1,21,Male,GE,Lausanne,0,337,103,103,21147402.0
12011,2021/11/26 11:20:19 AM UTC+1,21,Male,GE,Lausanne,0,93,265,265,21147402.0
12012,2021/11/26 11:20:22 AM UTC+1,21,Male,GE,Lausanne,0,159,400,159,21147402.0
12013,2021/11/26 11:20:22 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,418,412,418,18418412.0
12014,2021/11/26 11:20:25 AM UTC+1,21,Male,GE,Lausanne,0,371,25,371,21147402.0
12015,2021/11/26 11:20:29 AM UTC+1,21,Male,GE,Lausanne,0,416,169,416,21147402.0
12016,2021/11/26 11:20:37 AM UTC+1,21,Male,GE,Lausanne,0,210,391,210,21147402.0
12017,2021/11/26 11:20:38 AM UTC+1,19,Female,GE,Lausanne,0.1567329,212,19,212,1921219.0
12018,2021/11/26 11:20:43 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,381,328,381,18418412.0
12019,2021/11/26 11:20:43 AM UTC+1,19,Female,GE,Lausanne,0.1567329,342,64,342,1921219.0
12020,2021/11/26 11:20:45 AM UTC+1,21,Male,GE,Lausanne,0,165,261,261,21147402.0
12021,2021/11/26 11:20:50 AM UTC+1,19,Female,GE,Lausanne,0.1567329,37,147,147,1921219.0
12022,2021/11/26 11:20:51 AM UTC+1,21,Male,GE,Lausanne,0,340,188,340,21147402.0
12023,2021/11/26 11:20:53 AM UTC+1,19,Female,GE,Lausanne,0.1567329,14,137,137,1921219.0
12024,2021/11/26 11:20:53 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,94,258,94,18418412.0
12025,2021/11/26 11:20:53 AM UTC+1,21,Male,GE,Lausanne,0,31,83,31,21147402.0
12026,2021/11/26 11:20:59 AM UTC+1,21,Male,GE,Lausanne,0,332,454,454,21147402.0
12027,2021/11/26 11:21:01 AM UTC+1,19,Female,GE,Lausanne,0.1567329,385,23,385,1921219.0
12028,2021/11/26 11:21:01 AM UTC+1,21,Male,GE,Lausanne,0,447,219,219,21147402.0
12029,2021/11/26 11:21:04 AM UTC+1,21,Male,GE,Lausanne,0,127,187,187,21147402.0
12030,2021/11/26 11:21:05 AM UTC+1,19,Female,GE,Lausanne,0.1567329,10,40,40,1921219.0
12031,2021/11/26 11:21:07 AM UTC+1,21,Male,GE,Lausanne,0,116,341,116,21147402.0
12032,2021/11/26 11:21:10 AM UTC+1,21,Male,GE,Lausanne,0,41,299,299,21147402.0
12033,2021/11/26 11:21:11 AM UTC+1,19,Female,GE,Lausanne,0.1567329,419,425,425,1921219.0
12034,2021/11/26 11:21:11 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,383,96,96,18418412.0
12035,2021/11/26 11:21:12 AM UTC+1,21,Male,GE,Lausanne,0,432,99,432,21147402.0
12036,2021/11/26 11:21:15 AM UTC+1,19,Female,GE,Lausanne,0.1567329,62,334,62,1921219.0
12037,2021/11/26 11:21:15 AM UTC+1,21,Male,GE,Lausanne,0,250,28,28,21147402.0
12038,2021/11/26 11:21:20 AM UTC+1,21,Male,GE,Lausanne,0,75,179,179,21147402.0
12039,2021/11/26 11:21:22 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,184,377,377,18418412.0
12040,2021/11/26 11:21:23 AM UTC+1,19,Female,GE,Lausanne,0.1567329,382,351,382,1921219.0
12041,2021/11/26 11:21:25 AM UTC+1,19,Female,GE,Lausanne,0.1567329,257,149,257,1921219.0
12042,2021/11/26 11:21:27 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,201,315,315,18418412.0
12043,2021/11/26 11:21:27 AM UTC+1,21,Male,GE,Lausanne,0,210,457,210,21147402.0
12044,2021/11/26 11:21:30 AM UTC+1,21,Male,GE,Lausanne,0,367,198,198,21147402.0
12045,2021/11/26 11:21:31 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,35,171,35,18418412.0
12046,2021/11/26 11:21:31 AM UTC+1,21,Male,GE,Lausanne,0,308,277,277,21147402.0
12047,2021/11/26 11:21:33 AM UTC+1,19,Female,GE,Lausanne,0.1567329,43,244,244,1921219.0
12048,2021/11/26 11:21:34 AM UTC+1,21,Male,GE,Lausanne,0,287,415,415,21147402.0
12049,2021/11/26 11:21:36 AM UTC+1,21,Male,GE,Lausanne,0,64,100,100,21147402.0
12050,2021/11/26 11:21:38 AM UTC+1,19,Female,GE,Lausanne,0.1567329,397,377,397,1921219.0
12051,2021/11/26 11:21:39 AM UTC+1,21,Male,GE,Lausanne,0,393,13,13,21147402.0
12052,2021/11/26 11:21:41 AM UTC+1,21,Male,GE,Lausanne,0,374,307,307,21147402.0
12053,2021/11/26 11:21:45 AM UTC+1,19,Female,GE,Lausanne,0.1567329,454,412,454,1921219.0
12054,2021/11/26 11:21:50 AM UTC+1,21,Male,GE,Lausanne,0,336,303,303,21147402.0
12055,2021/11/26 11:21:50 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,435,414,414,18418412.0
12056,2021/11/26 11:21:54 AM UTC+1,19,Female,GE,Lausanne,0.1567329,280,69,280,1921219.0
12057,2021/11/26 11:21:56 AM UTC+1,21,Male,GE,Lausanne,0,292,386,292,21147402.0
12058,2021/11/26 11:21:59 AM UTC+1,21,Male,GE,Lausanne,0,63,44,44,21147402.0
12059,2021/11/26 11:22:01 AM UTC+1,19,Female,GE,Lausanne,0.1567329,357,437,437,1921219.0
12060,2021/11/26 11:22:02 AM UTC+1,21,Male,GE,Lausanne,0,73,424,73,21147402.0
12061,2021/11/26 11:22:04 AM UTC+1,19,Female,GE,Lausanne,0.1567329,431,241,431,1921219.0
12062,2021/11/26 11:22:05 AM UTC+1,21,Male,GE,Lausanne,0,175,334,175,21147402.0
12063,2021/11/26 11:22:06 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,223,318,223,18418412.0
12064,2021/11/26 11:22:08 AM UTC+1,21,Male,GE,Lausanne,0,396,289,289,21147402.0
12065,2021/11/26 11:22:09 AM UTC+1,19,Female,GE,Lausanne,0.1567329,333,152,152,1921219.0
12066,2021/11/26 11:22:11 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,313,293,313,18418412.0
12067,2021/11/26 11:22:12 AM UTC+1,21,Male,GE,Lausanne,0,405,154,154,21147402.0
12068,2021/11/26 11:22:13 AM UTC+1,19,Female,GE,Lausanne,0.1567329,287,113,113,1921219.0
12069,2021/11/26 11:22:17 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,288,156,288,18418412.0
12070,2021/11/26 11:22:20 AM UTC+1,19,Female,GE,Lausanne,0.1567329,292,22,22,1921219.0
12071,2021/11/26 11:22:22 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,403,220,403,18418412.0
12072,2021/11/26 11:22:26 AM UTC+1,19,Female,GE,Lausanne,0.1567329,314,98,314,1921219.0
12073,2021/11/26 11:22:32 AM UTC+1,19,Female,GE,Lausanne,0.1567329,140,306,306,1921219.0
12074,2021/11/26 11:22:40 AM UTC+1,19,Female,GE,Lausanne,0.1567329,8,404,8,1921219.0
12075,2021/11/26 11:22:40 AM UTC+1,20,Male,Lausanne,Lausanne,1,124,3,124,201243.0
12076,2021/11/26 11:22:42 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,349,180,349,18418412.0
12077,2021/11/26 11:22:42 AM UTC+1,20,Male,Lausanne,Lausanne,1,325,338,338,201243.0
12078,2021/11/26 11:22:44 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,245,122,245,18418412.0
12079,2021/11/26 11:22:45 AM UTC+1,19,Female,GE,Lausanne,0.1567329,48,445,445,1921219.0
12080,2021/11/26 11:22:48 AM UTC+1,20,Male,Lausanne,Lausanne,1,99,294,294,201243.0
12081,2021/11/26 11:22:50 AM UTC+1,19,Female,GE,Lausanne,0.1567329,196,148,196,1921219.0
12082,2021/11/26 11:22:51 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,238,236,236,18418412.0
12083,2021/11/26 11:22:52 AM UTC+1,19,Female,GE,Lausanne,0.1567329,71,362,71,1921219.0
12084,2021/11/26 11:22:53 AM UTC+1,20,Male,Lausanne,Lausanne,1,156,377,377,201243.0
12085,2021/11/26 11:22:54 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,197,330,330,18418412.0
12086,2021/11/26 11:22:56 AM UTC+1,20,Male,Lausanne,Lausanne,1,11,414,414,201243.0
12087,2021/11/26 11:22:59 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,81,433,433,18418412.0
12088,2021/11/26 11:23:00 AM UTC+1,20,Male,Lausanne,Lausanne,1,308,302,302,201243.0
12089,2021/11/26 11:23:03 AM UTC+1,20,Male,Lausanne,Lausanne,1,227,262,262,201243.0
12090,2021/11/26 11:23:06 AM UTC+1,20,Male,Lausanne,Lausanne,1,273,378,378,201243.0
12091,2021/11/26 11:23:08 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,54,353,54,18418412.0
12092,2021/11/26 11:23:10 AM UTC+1,20,Male,Lausanne,Lausanne,1,76,230,76,201243.0
12093,2021/11/26 11:23:11 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,248,327,248,18418412.0
12094,2021/11/26 11:23:13 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,118,148,148,18418412.0
12095,2021/11/26 11:23:16 AM UTC+1,19,Female,GE,Lausanne,0.1567329,233,8,233,1921219.0
12096,2021/11/26 11:23:19 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,254,103,103,18418412.0
12097,2021/11/26 11:23:20 AM UTC+1,19,Female,GE,Lausanne,0.1567329,312,307,312,1921219.0
12098,2021/11/26 11:23:20 AM UTC+1,20,Male,Lausanne,Lausanne,1,336,209,209,201243.0
12099,2021/11/26 11:23:22 AM UTC+1,19,Female,GE,Lausanne,0.1567329,214,250,214,1921219.0
12100,2021/11/26 11:23:22 AM UTC+1,20,Male,Lausanne,Lausanne,1,366,248,366,201243.0
12101,2021/11/26 11:23:24 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,429,39,429,18418412.0
12102,2021/11/26 11:23:24 AM UTC+1,20,Male,Lausanne,Lausanne,1,277,96,96,201243.0
12103,2021/11/26 11:23:28 AM UTC+1,20,Male,Lausanne,Lausanne,1,181,210,210,201243.0
12104,2021/11/26 11:23:31 AM UTC+1,20,Male,Lausanne,Lausanne,1,39,40,40,201243.0
12105,2021/11/26 11:23:33 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,8,453,453,18418412.0
12106,2021/11/26 11:23:33 AM UTC+1,19,Female,GE,Lausanne,0.1567329,362,125,125,1921219.0
12107,2021/11/26 11:23:34 AM UTC+1,20,Male,Lausanne,Lausanne,1,351,232,351,201243.0
12108,2021/11/26 11:23:36 AM UTC+1,19,Female,GE,Lausanne,0.1567329,237,151,237,1921219.0
12109,2021/11/26 11:23:37 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,279,342,342,18418412.0
12110,2021/11/26 11:23:37 AM UTC+1,20,Male,Lausanne,Lausanne,1,368,112,112,201243.0
12111,2021/11/26 11:23:40 AM UTC+1,19,Female,GE,Lausanne,0.1567329,232,324,324,1921219.0
12112,2021/11/26 11:23:44 AM UTC+1,20,Male,Lausanne,Lausanne,1,83,121,83,201243.0
12113,2021/11/26 11:23:46 AM UTC+1,20,Male,Lausanne,Lausanne,1,12,201,12,201243.0
12114,2021/11/26 11:23:47 AM UTC+1,19,Female,GE,Lausanne,0.1567329,122,444,444,1921219.0
12115,2021/11/26 11:23:47 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,200,202,202,18418412.0
12116,2021/11/26 11:23:48 AM UTC+1,20,Male,Lausanne,Lausanne,1,252,457,252,201243.0
12117,2021/11/26 11:23:49 AM UTC+1,19,Female,GE,Lausanne,0.1567329,154,67,67,1921219.0
12118,2021/11/26 11:23:50 AM UTC+1,20,Male,Lausanne,Lausanne,1,183,263,263,201243.0
12119,2021/11/26 11:23:52 AM UTC+1,19,Female,GE,Lausanne,0.1567329,66,308,308,1921219.0
12120,2021/11/26 11:23:53 AM UTC+1,20,Male,Lausanne,Lausanne,1,63,431,63,201243.0
12121,2021/11/26 11:23:54 AM UTC+1,20,Male,Lausanne,Lausanne,1,440,281,440,201243.0
12122,2021/11/26 11:23:57 AM UTC+1,20,Male,Lausanne,Lausanne,1,37,454,37,201243.0
12123,2021/11/26 11:23:59 AM UTC+1,20,Male,Lausanne,Lausanne,1,236,261,261,201243.0
12124,2021/11/26 11:24:01 AM UTC+1,20,Male,Lausanne,Lausanne,1,174,235,174,201243.0
12125,2021/11/26 11:24:01 AM UTC+1,19,Female,GE,Lausanne,0.1567329,429,385,429,1921219.0
12126,2021/11/26 11:24:03 AM UTC+1,19,Female,GE,Lausanne,0.1567329,277,435,435,1921219.0
12127,2021/11/26 11:24:06 AM UTC+1,19,Female,GE,Lausanne,0.1567329,447,448,448,1921219.0
12128,2021/11/26 11:24:06 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,155,242,242,18418412.0
12129,2021/11/26 11:24:09 AM UTC+1,19,Female,GE,Lausanne,0.1567329,411,390,390,1921219.0
12130,2021/11/26 11:24:12 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,423,152,152,18418412.0
12131,2021/11/26 11:24:12 AM UTC+1,19,Female,GE,Lausanne,0.1567329,309,44,309,1921219.0
12132,2021/11/26 11:24:17 AM UTC+1,20,Male,Lausanne,Lausanne,1,432,204,432,201243.0
12133,2021/11/26 11:24:17 AM UTC+1,19,Female,GE,Lausanne,0.1567329,90,34,90,1921219.0
12134,2021/11/26 11:24:18 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,44,448,448,18418412.0
12135,2021/11/26 11:24:19 AM UTC+1,19,Female,GE,Lausanne,0.1567329,242,9,242,1921219.0
12136,2021/11/26 11:24:20 AM UTC+1,20,Male,Lausanne,Lausanne,1,208,341,341,201243.0
12137,2021/11/26 11:24:22 AM UTC+1,20,Male,Lausanne,Lausanne,1,274,93,274,201243.0
12138,2021/11/26 11:24:22 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,185,453,453,18418412.0
12139,2021/11/26 11:24:23 AM UTC+1,19,Female,GE,Lausanne,0.1567329,86,300,300,1921219.0
12140,2021/11/26 11:24:24 AM UTC+1,20,Male,Lausanne,Lausanne,1,425,313,313,201243.0
12141,2021/11/26 11:24:25 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,336,319,319,18418412.0
12142,2021/11/26 11:24:26 AM UTC+1,20,Male,Lausanne,Lausanne,1,332,364,332,201243.0
12143,2021/11/26 11:24:27 AM UTC+1,19,Female,GE,Lausanne,0.1567329,348,2,348,1921219.0
12144,2021/11/26 11:24:29 AM UTC+1,19,Female,GE,Lausanne,0.1567329,344,288,288,1921219.0
12145,2021/11/26 11:24:30 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,408,161,161,18418412.0
12146,2021/11/26 11:24:30 AM UTC+1,20,Male,Lausanne,Lausanne,1,90,103,90,201243.0
12147,2021/11/26 11:24:32 AM UTC+1,19,Female,GE,Lausanne,0.1567329,137,412,412,1921219.0
12148,2021/11/26 11:24:34 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,329,359,329,18418412.0
12149,2021/11/26 11:24:34 AM UTC+1,20,Male,Lausanne,Lausanne,1,131,120,131,201243.0
12150,2021/11/26 11:24:35 AM UTC+1,20,Male,Lausanne,Lausanne,1,429,253,429,201243.0
12151,2021/11/26 11:24:38 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,80,299,299,18418412.0
12152,2021/11/26 11:24:38 AM UTC+1,20,Male,Lausanne,Lausanne,1,198,434,198,201243.0
12153,2021/11/26 11:24:43 AM UTC+1,20,Male,Lausanne,Lausanne,1,107,129,129,201243.0
12154,2021/11/26 11:24:43 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,335,352,335,18418412.0
12155,2021/11/26 11:24:45 AM UTC+1,19,Female,GE,Lausanne,0.1567329,268,313,313,1921219.0
12156,2021/11/26 11:24:47 AM UTC+1,20,Male,Lausanne,Lausanne,1,401,96,401,201243.0
12157,2021/11/26 11:24:48 AM UTC+1,19,Female,GE,Lausanne,0.1567329,218,138,138,1921219.0
12158,2021/11/26 11:24:51 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,49,26,26,18418412.0
12159,2021/11/26 11:24:51 AM UTC+1,20,Male,Lausanne,Lausanne,1,159,105,159,201243.0
12160,2021/11/26 11:24:52 AM UTC+1,19,Female,GE,Lausanne,0.1567329,32,189,189,1921219.0
12161,2021/11/26 11:24:53 AM UTC+1,20,Male,Lausanne,Lausanne,1,184,81,184,201243.0
12162,2021/11/26 11:24:54 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,366,315,315,18418412.0
12163,2021/11/26 11:24:55 AM UTC+1,19,Female,GE,Lausanne,0.1567329,350,264,264,1921219.0
12164,2021/11/26 11:24:56 AM UTC+1,20,Male,Lausanne,Lausanne,1,419,260,260,201243.0
12165,2021/11/26 11:24:57 AM UTC+1,19,Female,GE,Lausanne,0.1567329,4,39,39,1921219.0
12166,2021/11/26 11:24:58 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,254,209,254,18418412.0
12167,2021/11/26 11:25:02 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,260,157,157,18418412.0
12168,2021/11/26 11:25:04 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,102,75,102,18418412.0
12169,2021/11/26 11:25:05 AM UTC+1,20,Male,Lausanne,Lausanne,1,172,442,442,201243.0
12170,2021/11/26 11:25:05 AM UTC+1,19,Female,GE,Lausanne,0.1567329,110,84,84,1921219.0
12171,2021/11/26 11:25:07 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,23,166,23,18418412.0
12172,2021/11/26 11:25:07 AM UTC+1,20,Male,Lausanne,Lausanne,1,314,297,297,201243.0
12173,2021/11/26 11:25:07 AM UTC+1,19,Female,GE,Lausanne,0.1567329,179,139,139,1921219.0
12174,2021/11/26 11:25:08 AM UTC+1,20,Male,Lausanne,Lausanne,1,453,439,439,201243.0
12175,2021/11/26 11:25:09 AM UTC+1,19,Female,GE,Lausanne,0.1567329,393,4,393,1921219.0
12176,2021/11/26 11:25:10 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,326,286,326,18418412.0
12177,2021/11/26 11:25:11 AM UTC+1,20,Male,Lausanne,Lausanne,1,183,413,413,201243.0
12178,2021/11/26 11:25:12 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,267,205,267,18418412.0
12179,2021/11/26 11:25:12 AM UTC+1,19,Female,GE,Lausanne,0.1567329,39,38,38,1921219.0
12180,2021/11/26 11:25:15 AM UTC+1,20,Male,Lausanne,Lausanne,1,152,333,152,201243.0
12181,2021/11/26 11:25:15 AM UTC+1,19,Female,GE,Lausanne,0.1567329,447,95,95,1921219.0
12182,2021/11/26 11:25:17 AM UTC+1,20,Male,Lausanne,Lausanne,1,161,303,161,201243.0
12183,2021/11/26 11:25:17 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,228,417,228,18418412.0
12184,2021/11/26 11:25:19 AM UTC+1,19,Female,GE,Lausanne,0.1567329,24,173,24,1921219.0
12185,2021/11/26 11:25:19 AM UTC+1,20,Male,Lausanne,Lausanne,1,158,45,45,201243.0
12186,2021/11/26 11:25:21 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,406,3,406,18418412.0
12187,2021/11/26 11:25:22 AM UTC+1,20,Male,Lausanne,Lausanne,1,305,34,305,201243.0
12188,2021/11/26 11:25:23 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,203,85,203,18418412.0
12189,2021/11/26 11:25:24 AM UTC+1,19,Female,GE,Lausanne,0.1567329,185,15,185,1921219.0
12190,2021/11/26 11:25:24 AM UTC+1,20,Male,Lausanne,Lausanne,1,450,385,385,201243.0
12191,2021/11/26 11:25:26 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,309,250,309,18418412.0
12192,2021/11/26 11:25:26 AM UTC+1,20,Male,Lausanne,Lausanne,1,106,62,106,201243.0
12193,2021/11/26 11:25:28 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,202,127,202,18418412.0
12194,2021/11/26 11:25:28 AM UTC+1,20,Male,Lausanne,Lausanne,1,382,48,382,201243.0
12195,2021/11/26 11:25:29 AM UTC+1,19,Female,GE,Lausanne,0.1567329,416,323,323,1921219.0
12196,2021/11/26 11:25:31 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,138,372,138,18418412.0
12197,2021/11/26 11:25:39 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,231,374,231,18418412.0
12198,2021/11/26 11:25:41 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,434,334,434,18418412.0
12199,2021/11/26 11:25:41 AM UTC+1,19,Female,GE,Lausanne,0.1567329,440,384,384,1921219.0
12200,2021/11/26 11:25:46 AM UTC+1,19,Female,GE,Lausanne,0.1567329,330,398,330,1921219.0
12201,2021/11/26 11:25:46 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,152,47,152,18418412.0
12202,2021/11/26 11:25:50 AM UTC+1,19,Female,GE,Lausanne,0.1567329,421,82,421,1921219.0
12203,2021/11/26 11:25:52 AM UTC+1,19,Female,GE,Lausanne,0.1567329,23,268,23,1921219.0
12204,2021/11/26 11:25:54 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,162,227,162,18418412.0
12205,2021/11/26 11:25:57 AM UTC+1,19,Female,GE,Lausanne,0.1567329,83,74,83,1921219.0
12206,2021/11/26 11:26:00 AM UTC+1,19,Female,GE,Lausanne,0.1567329,407,130,130,1921219.0
12207,2021/11/26 11:26:00 AM UTC+1,18,Male,Europe,Lausanne,0.1043046,291,360,291,18418412.0
12208,2021/11/26 11:26:06 AM UTC+1,19,Female,GE,Lausanne,0.1567329,301,263,263,1921219.0
